Version,ResponseTimestamp (ServiceDelivery),ProducerRef,ResponseTimestamp (VehicleMonitoringDelivery),RequestMessageRef,ValidUntil,ShortestPossibleCycle,RecordedAtTime,ItemIdentifier,ValidUntilTime,LineRef,DirectionRef,DataFrameRef,DatedVehicleJourneyRef,PublishedLineName,OperatorRef,OriginRef,OriginName,DestinationRef,DestinationName,OriginAimedDepartureTime,Longitude,Latitude,Bearing,VehicleRef,BlockRef,DriverRef
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:28:44+00:00,1d05d8af-b52d-4c3d-99bc-580156a1ca11,2026-07-10T18:51:08.738000+00:00,34,outbound,2026-07-10,4047,34,CSLB,040000002960,High_Wycombe__High_Wycombe_BusStn,040000000903,High_Wycombe__Coachway,2026-07-10T18:25:00+00:00,-0.751598,51.626788,342.0,80517,101059,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:38:25+00:00,8b3aa953-b220-43a7-9b7f-eb10afdbb0c2,2026-07-10T18:51:08.738000+00:00,31,inbound,2026-07-10,4056,31,CSLB,040000001217,Beaconsfield_Old_Town__Aylesbury_End,040000002955,High_Wycombe__High_Wycombe_BusStn,2026-07-10T18:00:00+00:00,-0.756442,51.631621,229.0,80477,101077,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T13:13:19+00:00,5dabb5ee-f118-4f55-98bd-e41889cce722,2026-07-10T18:51:08.738000+00:00,113,inbound,2026-07-10,4004,113,CSLB,039026100002,Reading_Town_Centre__Friar_Street,340000799LIB,Watlington__Library,2026-07-10T12:35:00+00:00,-1.014501,51.55062,106.0,80596,100747,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:13:07+00:00,dbbcb806-3c6b-45b7-9d20-f22bfec4be13,2026-07-10T18:51:08.738000+00:00,ST1,inbound,2026-07-10,4039,ST1,THTR,340000369FAC,Harwell_Campus__Becquerel_Avenue_Terminus,340002012CS,Oxford_City_Centre__Wadham_College,2026-07-10T17:20:00+00:00,-1.2547,51.755292,-,80604,450030,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:02+00:00,21cac02e-e605-4e27-9269-dfc4ef616818,2026-07-10T18:51:08.738000+00:00,33,outbound,2026-07-10,4095,33,CSLB,040000003437,Desborough_Castle__Whitelands_Road,040000003160,Totteridge__Tyzack_Road,2026-07-10T18:15:00+00:00,-0.78108,51.624665,18.0,80513,101061,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:11:43+00:00,cf048d3c-7edc-4b8b-adab-7bd0556b59ef,2026-07-10T18:51:08.738000+00:00,68,outbound,2026-07-10,4008,68,PULH,340000789BH,Wantage__Market_Place,340000305MP,Faringdon__Market_Place,2026-07-10T16:30:00+00:00,-1.609064,51.618039,-,81976,50442,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:31:36+00:00,3092e6fd-4a2f-439b-af40-e5fc8298430a,2026-07-10T18:51:08.738000+00:00,45,inbound,2026-07-10,4028,45,OXBC,340001256NEL,Cowley__Templars_Square,340000078SW,Abingdon_Town_Centre__Stratton_Way,2026-07-10T16:40:00+00:00,-1.284817,51.671403,-,80752,14258,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T14:23:04+00:00,808823c0-7071-4340-a32e-55754407b848,2026-07-10T18:51:08.738000+00:00,30,outbound,2026-07-10,4051,30,CSLB,040000002964,High_Wycombe__High_Wycombe_BusStn,040000002964,High_Wycombe__High_Wycombe_BusStn,2026-07-10T13:50:00+00:00,-0.75625,51.631698,225.0,80481,101059,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:56+00:00,d4e88abd-dd51-44af-817a-1dffc7cf6ab3,2026-07-10T18:51:08.738000+00:00,100,inbound,2026-07-10,4156,100,OXBC,340000008JR3,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,340001989S1,Oxford_City_Centre__Speedwell_Street,2026-07-10T18:20:00+00:00,-1.208921,51.735863,205.0,80785,13895,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:50+00:00,62ae5269-9fba-42f5-9170-17ba594654e1,2026-07-10T18:51:08.738000+00:00,700,outbound,2026-07-10,4165,700,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340001345BRC,Kidlington__Churchill_Road,2026-07-10T18:25:00+00:00,-1.210719,51.734089,114.0,80731,450161,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:51+00:00,02e28ebc-06d8-4bf2-988d-7a3a3e702f4d,2026-07-10T18:51:08.738000+00:00,37,outbound,2026-07-10,4079,37,CSLB,040000002961,High_Wycombe__Bus_Station,036006216216,Windsor_Town_Centre__Parish_Church,2026-07-10T17:20:00+00:00,-0.627917,51.471217,72.0,80451,100912,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:56:00+00:00,96c9f68a-64e8-4367-88fb-4635767e3a39,2026-07-10T18:51:08.738000+00:00,OXF,inbound,2026-07-10,7072,OXF,OXBC,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-10T16:15:00+00:00,-1.257621,51.748432,-,80069,13910,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:02:29+00:00,9815349d-63a8-4adf-a166-9ffcf40f2f97,2026-07-10T18:51:08.738000+00:00,3A,outbound,2026-07-10,4187,3A,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000340KAS,Littlemore__Kassam_Stadium,2026-07-10T17:30:00+00:00,-1.193395,51.714229,81.0,80778,14095,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:57+00:00,d21d37bd-9259-4840-a2fa-a199e2598688,2026-07-10T18:51:08.738000+00:00,3,outbound,2026-07-10,4199,3,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000023OVA,Rose_Hill__The_Oval,2026-07-10T18:30:00+00:00,-1.236541,51.740681,145.0,80713,13453,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:52:33+00:00,63e96cf1-0fac-4c5b-9327-40d3772fb335,2026-07-10T18:51:08.738000+00:00,15,outbound,2026-07-10,4025,15,CSLB,03700556,Slough_Town_Centre__Wellington_Street_Stop_D,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-10T17:15:00+00:00,-0.723829,51.521103,-,80525,100944,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:01+00:00,3dfd0aef-db00-4fc7-8cad-0a88df150a2b,2026-07-10T18:51:08.738000+00:00,801,outbound,2026-07-10,4031,801,PULH,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,340000201WSB,Chipping_Norton__West_Street,2026-07-10T17:30:00+00:00,-1.715704,51.948683,38.0,80374,99943,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:02+00:00,181831ea-95e9-4071-b9fe-e04af2b61127,2026-07-10T18:51:08.738000+00:00,35,inbound,2026-07-10,4084,35,OXBC,340000078HS,Abingdon_Town_Centre__High_Street,340002072E3,Oxford_City_Centre__Westgate,2026-07-10T18:30:00+00:00,-1.242407,51.688905,311.0,80659,13037,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:48:08+00:00,652fa94f-72a7-4117-972e-2804ee7a96dc,2026-07-10T18:51:08.738000+00:00,3,inbound,2026-07-10,4028,3,CSLB,036006042042,Maidenhead__Highfield_Lane,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-10T17:31:00+00:00,-0.733404,51.520428,61.0,80541,450191,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:54+00:00,46fa69c3-1172-4332-8f1c-690c75965779,2026-07-10T18:51:08.738000+00:00,OXF,inbound,2026-07-10,7094,OXF,OXBC,4400CY0361,Gatwick_Airport__South_Terminal_Coach_Station,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,2026-07-10T18:20:00+00:00,-0.191019,51.26018,245.0,80021,14123,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:32:39+00:00,ab3492a0-5171-40ae-8634-ec191d6d1f4b,2026-07-10T18:51:08.738000+00:00,X52,inbound,2026-07-10,4014,X52,PULH,340000831TOH,Witney__Market_Square,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,2026-07-10T17:30:00+00:00,-2.07836,51.89942,-,80797,99938,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:50+00:00,5047cee9-4e86-4d50-840e-d0b23ae22b75,2026-07-10T18:51:08.738000+00:00,X35,inbound,2026-07-10,4112,X35,THTR,340002019OUT,Grove__Mandhill_Close,340001385SOU,Didcot__Haydon_Road,2026-07-10T18:30:00+00:00,-1.427163,51.598312,287.0,80654,8338,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:52+00:00,ed2f7046-07b7-4b72-8326-506bdd0d58ef,2026-07-10T18:51:08.738000+00:00,102,inbound,2026-07-10,4182,102,CSLB,4900801620,Heathrow_Airport__Heathrow_Central_Bus_Station,040000000441,High_Wycombe__High_Wycombe_BusStn,2026-07-10T18:05:00+00:00,-0.608734,51.598183,281.0,80612,100993,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:04:26+00:00,5f9c1b2f-df25-4111-bfc2-f4ae3b12a63f,2026-07-10T18:51:08.738000+00:00,458,outbound,2026-07-10,4049,458,CSLB,03700324,Slough_Town_Centre__Wellington_Street_Stop_B,490015585E,Uxbridge__Belmont_Road,2026-07-10T17:30:00+00:00,-0.480073,51.547209,-,80885,80301,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:50+00:00,f739ebdd-eefe-4941-bab0-6e6cdf75cb6c,2026-07-10T18:51:08.738000+00:00,850,inbound,2026-07-10,4084,850,CSLB,039028170001,Reading_Town_Centre__Friar_Street,040000002959,High_Wycombe__High_Wycombe_BusStn,2026-07-10T16:45:00+00:00,-0.759493,51.631125,109.0,80230,450151,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T16:46:45+00:00,93c8326d-4362-4738-8313-ce48e107c4ab,2026-07-10T18:51:08.738000+00:00,300,outbound,2026-07-10,4123,300,OXBC,340000418PR,Oxford__Redbridge_Park_and_Ride,340000420PR,Oxford__Pear_Tree_Park_and_Ride,2026-07-10T16:12:00+00:00,-1.283114,51.793281,224.0,80754,13580,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:15:35+00:00,5076b4dc-daa9-4e2d-bac7-ac3f74a1fcaa,2026-07-10T18:51:08.738000+00:00,802,outbound,2026-07-10,4031,802,PULH,160000214,Bourton_on_the_Water__Pulhams_Bus_Depot,160000214,Bourton_on_the_Water__Pulhams_Bus_Depot,2026-07-10T16:02:00+00:00,-1.751642,51.895726,-,80803,50515,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T16:48:00+00:00,c53df5e2-8e8b-43f0-84b0-034d0b369eba,2026-07-10T18:51:08.738000+00:00,400,outbound,2026-07-10,4133,400,OXBC,340000749OPP,Thame__Town_Hall,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-10T15:25:00+00:00,-1.269504,51.753745,-,80705,14270,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:48+00:00,34dd3d17-53a8-46b9-86d0-4235588ee64d,2026-07-10T18:51:08.738000+00:00,X15,outbound,2026-07-10,4055,X15,OXBC,340000006R3,Oxford_City_Centre__Railway_Station,340003226WES,Southmoor__Spring_Hill,2026-07-10T18:00:00+00:00,-1.311625,51.66863,318.0,80375,14140,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:10:07+00:00,81c3bae6-3591-4d85-b55b-7c233c34a51f,2026-07-10T18:51:08.738000+00:00,37,outbound,2026-07-10,4075,37,CSLB,040000002961,High_Wycombe__Bus_Station,036006216216,Windsor_Town_Centre__Parish_Church,2026-07-10T16:20:00+00:00,-0.606799,51.481809,-,80827,80474,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:00+00:00,232faca9-fe11-4ee9-bf1d-a66bdd3fc8aa,2026-07-10T18:51:08.738000+00:00,3,outbound,2026-07-10,4203,3,OXBC,340000006R6,Oxford_City_Centre__Railway_Station,340000023OVA,Rose_Hill__The_Oval,2026-07-10T18:50:00+00:00,-1.269535,51.753744,-,80774,450121,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:37:30+00:00,d26f36a1-dd86-4712-bec7-9000e438282a,2026-07-10T18:51:08.738000+00:00,32,inbound,2026-07-10,4088,32,CSLB,040000003206,Micklefield_Estate__Woodside_Road,040000003384,Booker__Asda,2026-07-10T16:48:00+00:00,-0.780144,51.612245,230.0,80516,450064,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:24:36+00:00,092a6594-a0c5-4b4a-b10e-ba249a947db3,2026-07-10T18:51:08.738000+00:00,45,outbound,2026-07-10,4027,45,OXBC,340000078SW,Abingdon_Town_Centre__Stratton_Way,340001256OPN,Cowley__Templars_Square,2026-07-10T16:35:00+00:00,-1.198651,51.72669,-,80709,14200,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:56:16+00:00,89d79ea4-0297-4563-bf71-942bf2da1397,2026-07-10T18:51:08.738000+00:00,33,inbound,2026-07-10,4092,33,CSLB,040000003160,Totteridge__Tyzack_Road,040000003438,Desborough_Castle__Copyground_Lane,2026-07-10T17:05:00+00:00,-0.774318,51.632922,-,80514,450114,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T13:49:09+00:00,21fd8fca-4eab-4363-8712-cd8db0d4d376,2026-07-10T18:51:08.738000+00:00,X52,inbound,2026-07-10,4008,X52,PULH,34000000008,Oxford_City_Centre__Gloucester_Green_Bus_Station,1600GLA06133,Cheltenham__Royal_Well_Bus_Station,2026-07-10T11:50:00+00:00,-2.078324,51.899542,-,80618,450136,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:48+00:00,e84ee55c-bff5-4798-a4c7-7f5acb59d735,2026-07-10T18:51:08.738000+00:00,X35,outbound,2026-07-10,4103,X35,THTR,340001385SOU,Didcot__Haydon_Road,340002019OUT,Grove__Mandhill_Close,2026-07-10T17:45:00+00:00,-1.387648,51.59529,255.0,80621,8385,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:06:25+00:00,f6a83b14-db14-4aa1-ba41-219e94b67b7d,2026-07-10T18:51:08.738000+00:00,101,outbound,2026-07-10,4185,101,CSLB,040000002213,Amersham__Amersham_Station,490005185V,Uxbridge__York_Road__UB8_,2026-07-10T17:15:00+00:00,-0.477458,51.548307,-,80620,100888,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:54+00:00,54718861-a0ac-46c0-af8c-d58ed94b566c,2026-07-10T18:51:08.738000+00:00,LHR,outbound,2026-07-10,7101,LHR,OXBC,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,490008016CS,Heathrow_Airport__Heathrow_Central_Bus_Station,2026-07-10T18:15:00+00:00,-1.095759,51.735932,114.0,80027,13078,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:56+00:00,d8d1d322-d151-47e6-b13c-44699cbffe7b,2026-07-10T18:51:08.738000+00:00,19,outbound,2026-07-10,4026,19,PULH,340001968MOO,Witney__Moorland_Road,340000784OUT,Carterton__Broadshires_Health_Centre,2026-07-10T18:04:00+00:00,-1.535847,51.729108,344.0,80805,450098,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:43+00:00,d95116a9-a0bb-4378-b8a5-0e9ac83d2759,2026-07-10T18:51:08.738000+00:00,400,outbound,2026-07-10,4159,400,OXBC,340000749OPP,Thame__Town_Hall,340000006R6,Oxford_City_Centre__Railway_Station,2026-07-10T18:15:00+00:00,-1.193386,51.762663,283.0,80704,14270,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T15:26:46+00:00,8b75f9f6-7fe9-4c2b-9f12-aa5cdc7281ff,2026-07-10T18:51:08.738000+00:00,300,inbound,2026-07-10,4108,300,OXBC,340000420PR,Oxford__Pear_Tree_Park_and_Ride,340000418PR,Oxford__Redbridge_Park_and_Ride,2026-07-10T14:53:00+00:00,-1.248658,51.729674,-,80763,12807,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T09:02:12+00:00,b8639019-2bf3-4eac-8ec7-e9280efda9b4,2026-07-10T18:51:08.738000+00:00,X32,inbound,2026-07-10,4022,X32,THTR,340023003NO,Didcot__Edwin_Road,340000008JR2,John_Radcliffe_Hospital__JR_Hospital_Main_Entrance,2026-07-10T07:30:00+00:00,-1.258487,51.70577,-,80665,8335,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:05+00:00,0f2eaa39-83e9-4668-aa77-13270ae664dd,2026-07-10T18:51:08.738000+00:00,5,inbound,2026-07-10,4166,5,OXBC,340001230ERB,Blackbird_Leys__Sandy_Lane_West,340000006R2,Oxford_City_Centre__Railway_Station,2026-07-10T18:14:00+00:00,-1.227699,51.743459,315.0,80727,13602,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:46:03+00:00,66d705df-61ca-47da-99b7-8da6d7abaf65,2026-07-10T18:51:08.738000+00:00,5A,outbound,2026-07-10,4077,5A,OXBC,340001989S2,Oxford_City_Centre__Speedwell_Street,340001235OPP,Minchery_Farm__Carpenter_Close,2026-07-10T18:20:00+00:00,-1.218665,51.729047,177.0,80780,14146,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T16:44:39+00:00,7af24e8b-8aa5-4da6-b4b0-23dcde2049bc,2026-07-10T18:51:08.738000+00:00,8,outbound,2026-07-10,4045,8,CSLB,036006009010,Maidenhead_Town_Centre__Frascati_Way,036006009010,Maidenhead_Town_Centre__Frascati_Way,2026-07-10T16:15:00+00:00,-0.723893,51.521341,-,80527,100906,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:56+00:00,435c547f-85d0-4525-ad3b-45409b024b39,2026-07-10T18:51:08.738000+00:00,102,outbound,2026-07-10,4191,102,CSLB,040000000441,High_Wycombe__High_Wycombe_BusStn,490008016S,Heathrow_Airport__Heathrow_Central_Bus_Station,2026-07-10T17:45:00+00:00,-0.466167,51.53544,101.0,80600,100816,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T15:26:13+00:00,2170f9b7-fd99-4ad1-88bf-fa4d14f95ffb,2026-07-10T18:51:08.738000+00:00,LGW,outbound,2026-07-10,7069,LGW,OXBC,34000000005,Oxford_City_Centre__Gloucester_Green_Bus_Station,4400CY0375,Gatwick_Airport__North_Terminal_Bus_Station,2026-07-10T12:30:00+00:00,-0.176266,51.15986,322.0,80023,13834,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T18:45:47+00:00,af7ad1c5-7d3d-4402-b312-a6cb76cd35fd,2026-07-10T18:51:08.738000+00:00,99,outbound,2026-07-10,4053,99,PULH,1600GLA090,Cheltenham__Clarence_Parade_arrival,160000641,Gloucester__Transport_Hub_arrival,2026-07-10T18:35:00+00:00,-2.07366,51.892877,-,80795,9033,-
2.0,2026-07-10T18:46:08.738000+00:00,DepartmentForTransport,2026-07-10T18:46:08.738000+00:00,830f087b-99c1-4727-98d5-857e0c2d5b2f,2026-07-10T18:51:08.738000+00:00,PT5S,2026-07-10T17:23:57+00:00,ad26f940-690a-4739-b423-d2ee3832644e,2026-07-10T18:51:08.738000+00:00,1A,inbound,2026-07-10,4094,1A,CSLB,040000002175,Chesham__Townsend_Road,040000002956,High_Wycombe__High_Wycombe_BusStn,2026-07-10T16:08:00+00:00,-0.756435,51.631278,-,80883,100890,-
